Employee ID,Name,Gender,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
982370,Aaina Chauhan,Female,IT,Software Engineer,93,71.17,85.89,4.6,94.33,51,3.7,0,No
958725,Dhanuk Dutta,Female,Finance,Accountant,92,61.93,89.57,3.4,80.95,37,3,13,No
288553,Fateh Yadav,Male,Finance,Accountant,88,60.06,88.87,4.1,99.9,53,3.8,11,No
955218,Madhup Grover,Male,HR,Employee Relations,52,67.48,99.94,3.8,81.24,38,4.7,7,No
542988,Anika Rout,Female,Sales,Account Manager,72,61,85.17,4.4,76.67,55,3.9,30,No
276037,Nehmat Sarraf,Male,IT,Cybersecurity Specialist,70,64.87,96.29,4.1,72.16,43,4.7,0,No
451093,Divij Dhar,Male,Finance,Financial Analyst,75,64.56,79.04,4.9,75.51,47,3.5,26,No
994891,Rania Kapadia,Male,Sales,Sales Executive,99,74.47,93.27,3.5,89.08,55,4.1,18,Yes
761004,Himmat Walla,Female,Marketing,Content Strategist,53,65.51,75.84,3.4,70.65,52,3.9,30,No
267354,Divyansh Mane,Female,Marketing,Content Strategist,81,88.09,96.21,5,70.4,36,4,2,No
214673,Sahil Sodhi,Female,Marketing,SEO Specialist,66,86.75,81.42,4.4,91.19,44,3.1,21,No
803478,Ahana  Bala,Male,Marketing,SEO Specialist,65,74.19,96.86,4.8,77.15,43,3.6,24,No
103367,Onkar Bedi,Male,Marketing,SEO Specialist,92,79.7,91.54,4.8,91.91,35,3.7,30,No
964426,Kanav Mammen,Female,Sales,Sales Executive,84,68.25,84.86,3.5,78.2,51,5,0,No
487792,Veer Mannan,Female,Marketing,Marketing Executive,81,91.98,98.62,4.6,78.97,35,3.9,16,No
535918,Adira Raman,Female,Finance,Accountant,83,84.46,95.99,3.1,76.63,41,3.4,21,No
524534,Advika Shetty,Female,IT,Software Engineer,88,81.96,96.31,3,71.65,45,3.1,3,No
355764,Charvi Kara,Male,IT,Data Analyst,59,92.38,87.85,4.7,80.24,51,4.8,21,No
829980,Adah Ravi,Female,IT,Cybersecurity Specialist,70,70.16,83.93,3.1,89.11,51,3.1,21,No
966986,Hridaan Soman,Male,Marketing,Marketing Executive,69,68.07,98.6,3.8,72.8,48,3.9,30,No
988349,Kartik Banik,Female,Sales,Sales Executive,80,65.2,84.5,4.1,78.03,52,4.4,0,No
834139,Lakshay Hans,Male,Marketing,SEO Specialist,73,67.95,76.32,3.3,74.11,51,3.7,20,No
696050,Kiara Baria,Female,HR,HR Manager,63,77.68,82.55,4.2,90.01,45,3.2,21,No
166038,Anahi Rana,Female,Marketing,Content Strategist,50,61.67,97.48,3.6,73.15,47,4.5,21,No
215684,Amira Bhattacharyya,Female,Sales,Business Development,53,63.6,90.8,4.4,92.77,42,4,17,No
385606,Neelofar Singhal,Female,HR,HR Manager,54,92.36,82.11,4,70.09,50,3.7,18,No
172962,Pari Bora,Male,Marketing,Content Strategist,84,67.44,79.15,4.8,70.8,48,4.7,19,No
394198,Heer Manda,Female,Finance,Accountant,94,91.53,88.58,4.4,91,41,3.6,16,No
582316,Aradhya Rastogi,Male,Sales,Business Development,51,60.44,99.05,4.7,71.23,42,3.3,4,No
911708,Prisha Ghose,Male,Marketing,SEO Specialist,52,68.72,97.3,3.6,90.3,46,4.8,8,No
152176,Uthkarsh Chaudhari,Male,Finance,Financial Analyst,60,75.4,82.03,4.6,76.18,45,3.4,25,No
374439,Zaina Bhattacharyya,Male,HR,Recruitment Specialist,50,63.52,75.13,4.4,71.86,41,3.4,21,No
694891,Zain Samra,Female,Sales,Account Manager,89,60.81,83.85,3,76.8,40,3.8,11,No
406625,Nishith Rajagopal,Male,HR,Recruitment Specialist,61,91.65,78.77,3.4,96.25,47,4.5,0,No
742879,Kavya Gara,Male,HR,Employee Relations,54,90.6,75.48,3.2,81.24,44,3.5,28,No
728778,Arnav Bhatnagar,Male,Finance,Financial Analyst,100,76.12,85.91,4.5,97.24,53,4.4,15,Yes
950868,Ayesha Dave,Female,Finance,Financial Analyst,66,70.86,91.27,3.2,74.12,49,3.2,4,No
254544,Rati Loke,Female,Sales,Account Manager,85,68.22,81.55,4.1,93.93,43,3.6,26,No
318850,Farhan Chada,Female,IT,Software Engineer,61,85.46,76.82,3.5,90.11,39,4.2,10,No
573370,Zeeshan Bajaj,Female,Sales,Account Manager,90,60.8,80.94,3.3,99.48,49,4.6,2,Yes
940884,Nishith Rout,Male,IT,Cybersecurity Specialist,74,81.45,97.57,3.2,79.58,46,4.6,12,No
203931,Shalv Bajaj,Male,IT,Data Analyst,52,87.45,82.72,4.5,86.22,39,4,13,No
642094,Sara Kaul,Female,Marketing,Content Strategist,93,83.62,95.61,3.5,97.75,41,4.2,4,Yes
658286,Hansh Samra,Male,IT,Cybersecurity Specialist,61,63.77,98.57,3.3,78.33,39,3.5,18,No
705020,Jayan Tiwari,Male,IT,Software Engineer,85,80.56,88.51,3.2,84.48,48,4.6,3,No
582295,Myra Balasubramanian,Male,HR,Recruitment Specialist,62,61.09,83.79,4.2,96.51,38,5,2,No
776797,Khushi Soman,Female,Sales,Sales Executive,63,73.03,84.32,4.9,93.75,42,3.5,21,No
829898,Jiya Grover,Female,Sales,Business Development,95,79.56,89.58,4.5,93.55,55,4.9,4,Yes
779862,Tiya Boase,Male,Finance,Auditor,90,89.16,98.13,4.5,81.51,38,3.1,24,No
251680,Veer Ghose,Female,Sales,Business Development,66,82.73,96.64,4.4,96.94,42,4.3,14,No
521943,Nishith Devi,Female,Marketing,Content Strategist,57,68.65,91.12,3.6,81.25,54,4.8,14,No
288123,Saanvi Sarkar,Female,Finance,Accountant,54,77.79,87.8,4,72.05,39,4.2,3,No
902743,Ayesha Tata,Female,IT,Software Engineer,79,81.86,94.45,4.4,80.84,40,4.8,20,No
242992,Fateh Venkatesh,Female,IT,Cybersecurity Specialist,59,70.76,76.73,3.8,83.76,50,4.4,19,No
818722,Mamooty Dasgupta,Male,Finance,Financial Analyst,62,93.13,87.09,4.7,92.25,39,4.8,30,No
984783,Nitara Sharaf,Female,IT,Data Analyst,61,86.1,91.63,4.2,96.49,43,4.4,18,No
189952,Nishith Koshy,Male,HR,Recruitment Specialist,89,94.92,96.61,4.2,76.22,54,3.7,9,No
645549,Neysa Ramakrishnan,Male,Sales,Business Development,66,69.64,91.97,3.8,81.79,49,5,5,No
774078,Lakshit Joshi,Female,IT,Software Engineer,92,70,78.46,3.2,80.6,53,4,5,No
529471,Nakul Chad,Male,Sales,Business Development,94,60.02,95.15,4.8,98.34,45,3.3,19,No
459232,Sana Sura,Male,Marketing,Marketing Executive,85,92.01,95.36,3.1,99.51,45,3.4,25,No
292515,Dhanuk Kamdar,Male,Sales,Sales Executive,73,72.48,85.09,4.5,76.91,38,4.2,10,No
201265,Damini Date,Female,Marketing,Content Strategist,89,70.39,88.22,3.9,73.09,50,3.5,13,No
845074,Krish Gopal,Female,IT,Data Analyst,83,94,94.01,4.5,87.44,37,3.3,27,No
834424,Mahika Bala,Male,Marketing,SEO Specialist,66,69.98,87.31,3.7,80.38,35,3.1,9,No
749957,Yashvi Shankar,Female,Sales,Account Manager,95,89.63,88.48,3.4,94,43,3.3,4,No
328589,Kartik Ramakrishnan,Female,Marketing,SEO Specialist,68,67.7,91.21,3.2,80.79,35,4.4,21,No
281726,Uthkarsh Kakar,Female,Finance,Financial Analyst,62,91.45,94.96,4.6,72.25,47,3.8,19,No
304341,Gatik Sharaf,Female,Sales,Account Manager,51,81.52,93.68,3.1,74.3,43,5,10,No
873474,Jivin Zachariah,Male,Marketing,SEO Specialist,69,91.37,95.19,3.6,85.95,37,3.9,22,No
888575,Indrajit Amble,Male,HR,HR Manager,59,93.55,78.99,4.4,80.93,44,3.7,11,No
261476,Zara Bahri,Female,Marketing,SEO Specialist,97,91.43,85.54,4.6,70.77,36,4.9,18,Yes
663202,Stuvan Sahni,Female,HR,Recruitment Specialist,56,64.45,98.82,3.8,94.33,42,3.7,11,No
277155,Alisha Tella,Male,IT,Data Analyst,93,70.09,81.84,4.9,83.42,47,4.8,2,Yes
207126,Mohanlal Dayal,Male,Finance,Accountant,76,64.75,99.45,4.5,72.12,50,4.9,26,No
210335,Anay Kar,Female,HR,HR Manager,58,76.24,75.29,4.2,79.83,54,3.7,13,No
480908,Khushi Rau,Male,Marketing,SEO Specialist,72,87.36,82.37,4.5,87.96,39,3.3,20,No
851215,Nishith Sehgal,Female,Marketing,Marketing Executive,76,73.38,79.46,4.4,96.89,47,3.6,23,No
941004,Ishita Rajagopal,Female,Finance,Financial Analyst,68,94.41,98.53,4.3,72.07,54,4.9,1,No
161314,Manjari Sami,Male,Marketing,Content Strategist,88,85.6,77.73,3.1,85.59,37,3.4,4,No
933801,Lakshay Apte,Male,Sales,Account Manager,98,90.08,79.34,4,81.44,38,4.8,22,Yes
668669,Tiya Acharya,Female,IT,Data Analyst,65,74.33,79.89,4.9,91.16,40,5,21,No
803262,Divij Dada,Female,IT,Data Analyst,86,69.84,78.65,4.8,92.09,49,3.8,0,No
263373,Badal Mangat,Male,IT,Software Engineer,51,92.4,89.92,3.5,94.57,48,4.4,4,No
815582,Pihu Kunda,Female,Finance,Accountant,86,65.99,98.44,4,70.44,53,3.4,28,No
515014,Mahika Luthra,Male,Marketing,Marketing Executive,74,69.59,82.61,4,86.9,35,3.2,17,No
450579,Adah Majumdar,Female,IT,Software Engineer,96,62.24,98.25,4.9,96.04,39,4.7,20,Yes
357862,Vardaniya Batta,Male,IT,Cybersecurity Specialist,64,94.07,97.16,3.1,80.07,44,4.2,2,No
729128,Heer Wali,Male,Sales,Account Manager,97,91.15,80.17,4.4,97.97,40,4.7,30,Yes
774019,Raghav Venkatesh,Male,Sales,Sales Executive,52,66.57,98.54,4.2,76.19,39,4.6,13,No
648788,Manjari Dubey,Female,IT,Cybersecurity Specialist,56,88.77,85.43,4.2,76.66,54,3.6,4,No
509441,Tushar Ranganathan,Female,Sales,Business Development,50,61.66,80.14,4.6,70.85,46,3.2,18,No
487626,Gatik Badami,Male,Marketing,SEO Specialist,97,82.62,75.56,3.4,72.06,43,3,4,No
796440,Ahana  Sathe,Female,Finance,Accountant,90,63.51,76.3,3.9,85.72,36,3.9,28,No
378122,Dhruv Bajaj,Male,Marketing,SEO Specialist,52,81.68,84.31,3.6,82.48,50,4.8,24,No
391797,Yuvaan Chana,Male,Finance,Auditor,96,90.03,82.5,3.6,80.37,48,3.8,11,No
910219,Suhana Sahni,Female,Finance,Accountant,55,88.78,88.81,3.3,94.9,54,4.7,11,No
975730,Arnav Chaudhry,Female,Finance,Auditor,77,70.99,86.79,4,94.65,50,4.2,3,No
745704,Saksham Ratti,Male,HR,Employee Relations,82,87.34,88.44,3.1,89.46,51,3.9,11,No
998605,Sumer Sha,Female,IT,Cybersecurity Specialist,80,80.82,87.53,4.1,92.55,50,3.9,18,No
454551,Pranay Toor,Female,Sales,Business Development,90,66.24,96.26,3.3,73.95,55,5,26,Yes
248037,Stuvan Kapoor,Male,IT,Cybersecurity Specialist,84,74.98,90.71,3.3,87.07,44,4.3,0,No
826954,Jiya Gara,Male,Marketing,Content Strategist,81,85.61,94.38,3.1,81.02,42,5,18,No
819942,Jiya Sami,Female,Sales,Business Development,72,85.28,88.73,4.1,77.72,44,3.2,2,No
494125,Kimaya Bhalla,Male,Marketing,SEO Specialist,95,86.93,76.93,3.5,95.14,41,3,26,No
974487,Keya Bumb,Male,IT,Data Analyst,90,87.33,93.05,3.5,99.31,48,3.6,15,No
141601,Rati Batta,Female,Finance,Financial Analyst,85,72.62,81.38,3.2,90.71,51,4.6,29,No
402021,Kiara Tandon,Male,HR,Recruitment Specialist,61,90.62,81.58,3.8,90.23,54,4.2,3,No
895201,Charvi Karan,Male,Marketing,Marketing Executive,51,76.65,78.81,5,80.35,42,3.4,25,No
799217,Veer Sani,Female,Finance,Financial Analyst,79,66.91,89.67,3.7,81.48,54,3.8,14,No
355668,Hansh Bali,Female,Finance,Financial Analyst,96,93.89,93.42,3.5,85.3,53,3,11,No
736430,Divij Kurian,Male,Sales,Business Development,82,91.87,96.03,3.5,75.14,49,3.2,27,No
917326,Armaan Bhakta,Male,IT,Data Analyst,96,81.12,99.01,4.8,85.89,55,3.4,1,No
384302,Mannat Varkey,Female,Marketing,Marketing Executive,63,73.95,86.07,4.5,99.81,42,3.7,29,No
733720,Zain Sur,Female,Sales,Business Development,86,94.42,75.78,3.3,95.54,53,5,1,Yes
200768,Zaina Dutta,Female,Marketing,Marketing Executive,98,79.43,94.37,4,89.24,38,3.2,10,No
621993,Ayesha Zacharia,Female,IT,Cybersecurity Specialist,54,79.45,77.14,4.8,87.3,46,4,17,No
755521,Umang Basu,Male,HR,Employee Relations,80,86.33,82.34,3.5,89.36,49,4.7,15,No
745851,Navya Swamy,Female,IT,Software Engineer,72,73.06,90.16,4.9,77.22,51,4.5,23,No
937038,Miraan Karan,Female,Sales,Business Development,96,80.11,81.5,3.1,82.42,36,4.4,26,Yes
588709,Vedika Karnik,Male,Sales,Sales Executive,53,75.36,76.53,3.4,96.21,50,4.5,4,No
942288,Ira Gokhale,Female,Sales,Business Development,73,93.87,86.64,3.4,70.84,36,3.6,18,No
965059,Nayantara Chakrabarti,Male,HR,Recruitment Specialist,96,88.12,90.16,3.6,81.36,40,3.4,29,No
544630,Hansh Manda,Female,IT,Data Analyst,74,68.5,76.43,3.6,82.21,44,5,10,No
277711,Seher Uppal,Female,Finance,Accountant,94,94.19,78.77,5,75.44,55,4.1,5,Yes
288469,Madhav Randhawa,Female,IT,Data Analyst,89,76.11,96.2,4.7,70.51,52,4.3,9,Yes
162230,Umang Kapur,Male,Sales,Business Development,89,67.18,82.28,4.4,99.62,45,4,18,No
119844,Pranay Swaminathan,Male,Finance,Auditor,97,64.41,81.82,3.2,89.68,35,4.1,6,Yes
168043,Vedika Chaudhari,Female,IT,Cybersecurity Specialist,86,70.24,97.27,4.2,72.96,36,4.7,10,Yes
381819,Manikya Ravel,Male,Sales,Sales Executive,77,83.58,97.72,3.2,92.64,40,3.3,26,No
832827,Kiaan Majumdar,Male,Finance,Accountant,92,66.85,95.78,4.4,94.94,49,4,0,No
641315,Anya Dugar,Male,Marketing,Marketing Executive,76,88.04,77.68,3.5,94.58,48,4.2,23,No
221239,Badal Bal,Male,Sales,Account Manager,69,70.35,75.84,3.6,86.64,40,3.5,5,No
402377,Kimaya Kara,Male,Sales,Business Development,51,72.99,78.19,4.3,87.46,39,3,6,No
799916,Zaina Mangat,Male,HR,Employee Relations,85,92,98.81,4.3,97.01,43,4,20,No
809020,Samar Shankar,Female,Sales,Sales Executive,75,83.43,99.94,3.5,75.94,38,3.5,28,No
997808,Gokul Sahota,Female,Marketing,Content Strategist,72,92.76,95.33,4.2,86.88,55,5,24,No
366596,Sumer Bhatt,Male,Finance,Financial Analyst,65,89.75,98.77,4.9,82.95,55,4.7,12,No
281969,Divit Sodhi,Female,IT,Software Engineer,59,84.48,95.34,4.3,73.02,47,3.9,24,No
197024,Mannat Swamy,Female,HR,Recruitment Specialist,97,90.95,96.87,3.2,84.85,53,4.3,13,Yes
285447,Mamooty Kannan,Female,Sales,Account Manager,96,88.12,97.29,4.9,98.77,35,4.7,29,Yes
398601,Priyansh Bir,Female,Finance,Auditor,87,70.49,75.59,3.3,73.42,53,4,14,No
650966,Kashvi Barad,Male,HR,Employee Relations,64,81.13,79.07,4.6,96.63,41,3.6,25,No
415568,Manjari Devi,Female,Marketing,Marketing Executive,59,80.17,76.09,4.3,99.94,37,3.5,0,No
193509,Bhamini Saran,Female,Marketing,Content Strategist,77,89.32,96.53,3.5,87.41,37,4.6,2,No
289849,Ojas Shah,Male,HR,HR Manager,93,90.12,96.29,4.8,70.51,48,4.9,28,Yes
795903,Aaina Vyas,Male,HR,Recruitment Specialist,61,91.1,96.19,4,78.2,44,4.3,3,No
406677,Anaya Ram,Female,HR,HR Manager,99,72.1,97.29,3.4,98.61,53,4.9,28,Yes
709372,Aradhya Ghosh,Female,IT,Data Analyst,64,79.25,87.33,3,79.82,54,4.3,0,No
257403,Heer Ram,Female,HR,Recruitment Specialist,57,66.79,90.47,3.3,90.56,46,4.3,0,No
951348,Reyansh Sankaran,Female,Marketing,Content Strategist,71,86.19,86.7,4.1,96.78,47,4.3,30,No
557824,Anay Kothari,Female,Finance,Accountant,79,81.67,83.12,4.7,95.37,45,4.4,6,No
283137,Anay Gara,Female,Sales,Business Development,76,88.54,92.4,4.3,83.46,37,3,6,No
541829,Trisha Batra,Male,Marketing,Content Strategist,76,63.76,96.59,3.1,81.24,51,3.1,1,No
338202,Rasha Deshpande,Female,HR,Recruitment Specialist,62,77.84,93.31,4.4,74.95,47,4.5,16,No
930806,Rohan Jaggi,Female,Finance,Financial Analyst,74,84.21,88.22,3.8,73.89,52,4.9,29,No
132187,Armaan Gara,Male,Sales,Business Development,84,83.61,84.64,3.2,95.22,41,4.3,4,No
227704,Gokul Kamdar,Male,HR,HR Manager,78,64,75.75,4.1,75.71,49,3,6,No
804659,Miraya Bhat,Male,HR,HR Manager,82,83.17,89.62,3.5,79.13,40,3.8,0,No
274246,Anaya Rana,Male,HR,Recruitment Specialist,82,94.36,76.02,3.9,76,47,3.3,1,No
383483,Ishaan Goel,Female,Finance,Auditor,96,84.77,86.72,3.7,70.3,41,4.1,28,Yes
949218,Mannat Choudhury,Female,IT,Software Engineer,55,87.69,78.35,4.2,84.61,45,3.5,26,No
862029,Heer Tara,Female,HR,Employee Relations,68,90.72,90.17,4.4,97.05,39,3.5,25,No
291107,Pihu Sheth,Female,IT,Cybersecurity Specialist,85,79.87,94.92,4.9,74.9,45,4.1,9,No
543111,Inaaya  Sane,Female,IT,Software Engineer,100,74.52,97.04,4.4,82.64,46,4.5,11,Yes
755709,Aarna Kakar,Female,Sales,Business Development,70,65.11,86.18,4.1,90.61,45,4.1,10,No
663449,Miraan Ramaswamy,Male,Marketing,SEO Specialist,95,73.83,86.48,3,93.52,44,4.4,28,Yes
290729,Sana Cherian,Female,Marketing,Content Strategist,72,83.52,88.48,3.8,98.34,36,3.9,24,No
961300,Sumer Swaminathan,Male,Sales,Business Development,76,60.12,95.76,4.8,88.72,43,4.8,8,No
232977,Zain Kalla,Male,Sales,Sales Executive,80,76.23,86.22,4.3,98.27,47,4.4,10,No
916530,Kartik Saraf,Female,Sales,Account Manager,66,83.37,86.69,4,95.46,52,3.3,11,No
260061,Indrans Dara,Male,Sales,Sales Executive,98,74.36,90.87,4,77.73,48,3.3,18,No
177090,Zoya Wali,Female,Finance,Auditor,99,77.28,91.44,4.6,74.89,43,3,10,No
622711,Kismat Yohannan,Male,IT,Data Analyst,88,91.3,75.36,3.9,74.87,54,4.9,12,Yes
784817,Indranil Brahmbhatt,Female,Sales,Sales Executive,83,89.41,98.91,4.8,77.04,47,4.7,18,No
501214,Sumer Swamy,Male,HR,Recruitment Specialist,57,78.22,95.6,3.7,71.12,41,3.9,8,No
426228,Lavanya Thakkar,Female,Finance,Auditor,100,62.65,76.84,3.1,86.22,41,4.5,22,Yes
194039,Indranil Rau,Female,HR,HR Manager,79,64.23,76.08,4,97.84,53,3.4,30,No
126871,Uthkarsh Joshi,Female,Sales,Account Manager,58,87.83,87.97,4.9,95.34,38,4.3,22,No
505071,Badal Raja,Female,HR,Recruitment Specialist,80,75.55,76.44,4.9,76.7,36,3.7,21,No
674045,Ayesha Divan,Female,Finance,Auditor,72,89.78,91.59,4.5,79.4,36,4.6,28,No
918665,Adah Dara,Male,Sales,Business Development,87,71.76,84.21,3.1,88.25,35,3.5,19,No
393484,Lakshit Kannan,Male,IT,Software Engineer,90,69.04,89.72,4.2,87.04,42,4,6,No
448359,Advik Tara,Male,IT,Cybersecurity Specialist,85,86.81,78.35,3.5,82.22,40,3.8,16,No
897753,Aradhya Dhingra,Female,IT,Software Engineer,82,76.73,93.71,3.2,78.61,44,3.4,2,No
265525,Misha Dixit,Male,Marketing,Marketing Executive,81,87.97,89.2,4.9,93.53,43,4.9,16,No
568662,Nakul Maharaj,Female,Sales,Business Development,79,94.29,84.05,3.4,87.2,47,4.6,11,No
213349,Sana Goda,Female,Sales,Sales Executive,54,79.33,88.08,3.7,99.08,44,4.2,10,No
886394,Aniruddh Sathe,Male,Marketing,Content Strategist,53,84.57,82.76,3,97.42,36,4.1,20,No
323829,Nishith Dhar,Male,Marketing,SEO Specialist,55,83.29,97.13,3.6,86.25,38,4.2,15,No
225689,Veer Kurian,Female,HR,Employee Relations,77,88.91,93.05,3.3,94.78,41,4.6,29,No
483986,Yakshit Agrawal,Male,Finance,Auditor,61,84.35,89.95,3.3,71.31,53,4.1,0,No
186868,Samar Chatterjee,Female,Marketing,Marketing Executive,80,64.93,96.54,3.3,86.84,47,3.6,21,No
981385,Saanvi Salvi,Female,HR,Recruitment Specialist,73,69.48,78.91,4.2,87.13,51,3.6,27,No
772849,Khushi Kala,Female,Marketing,Marketing Executive,73,64.77,81.71,4.1,79.82,40,5,13,No
522029,Ivana Rout,Female,IT,Data Analyst,60,68.54,95.63,4.9,95.98,55,4.5,26,No
861582,Kiaan Rana,Female,Sales,Sales Executive,58,70.82,93.52,3.6,74.5,54,4.3,5,No
648545,Divij Sahni,Male,Sales,Sales Executive,84,82.72,76.55,4.1,75.77,41,4.6,11,No
116007,Dharmajan Karpe,Male,Marketing,SEO Specialist,50,89.21,88.87,4.1,99.63,39,4.1,25,No
387250,Vedika Bahl,Female,HR,Recruitment Specialist,61,75.58,84.37,4.2,88.93,55,4.1,7,No
526973,Nirvi Golla,Female,IT,Cybersecurity Specialist,75,81.58,87.21,3.8,94.68,53,4.7,10,No
281482,Bhamini Bose,Male,HR,Recruitment Specialist,61,60.06,89.49,4.6,83.51,47,4.7,20,No
431983,Mahika Reddy,Male,Marketing,SEO Specialist,82,81.69,76.35,3.8,92.1,37,4.7,25,No
674804,Hrishita Kapadia,Female,Finance,Accountant,51,62.86,93.55,3.5,94.9,54,3.3,3,No
216033,Zain Kata,Male,IT,Software Engineer,69,77.21,93.77,4.9,90.3,46,4.8,10,No
421596,Dhruv Kashyap,Female,IT,Cybersecurity Specialist,74,69.61,94.39,3.2,99.53,47,4.7,25,No
514857,Krish Chaudhry,Male,HR,Employee Relations,90,60.81,95.26,3,80.46,53,3.4,4,No
776178,Jivin Wagle,Female,IT,Software Engineer,55,78.79,79.19,3.8,89.39,45,3.7,28,No
718595,Veer Sabharwal,Male,HR,HR Manager,56,83.63,81.27,4.6,86.4,50,3.1,0,No
502395,Navya Issac,Female,HR,Employee Relations,67,70.79,79.98,3.2,95.85,48,4.5,30,No
678611,Zain Tak,Male,IT,Data Analyst,66,91.39,91.09,3.7,77.82,46,4.2,29,No
835755,Hazel Dara,Male,HR,HR Manager,97,79.49,81.48,4.1,99.52,46,4,6,No
776133,Mannat Krishna,Female,Marketing,SEO Specialist,65,72.96,99.55,3.4,71.72,53,3.3,29,No
440783,Pihu Mand,Male,Sales,Sales Executive,74,88.34,75.18,3.6,79.61,42,4.8,25,No
963366,Jayesh Aggarwal,Female,IT,Data Analyst,98,68.26,96.69,4.2,84.69,45,4.7,16,Yes
138715,Miraan Walia,Male,Sales,Sales Executive,73,74.59,80.39,3.5,84.75,36,4.7,25,No
754534,Sana Ghose,Female,IT,Software Engineer,51,61.08,88.38,3.9,92.43,55,4.2,25,No
177440,Shanaya Kuruvilla,Male,HR,Employee Relations,53,86.37,97.66,3.9,98.45,49,3.1,10,No
619070,Trisha Walia,Female,Sales,Account Manager,68,90.48,92.51,3,70.65,45,3.5,26,No
764685,Miraya Ben,Male,Marketing,SEO Specialist,77,72.83,91.02,4.9,80.57,38,4.2,30,No
276271,Jivin Lala,Female,Finance,Accountant,84,93.82,81.83,3.5,85.43,52,3.8,7,No
799372,Hridaan Choudhury,Male,Marketing,SEO Specialist,87,80.59,90.05,4.8,85.48,55,3.5,24,No
582436,Pihu Maharaj,Female,IT,Software Engineer,96,64.99,95.59,3.8,70.75,53,3.5,21,No
869034,Zeeshan Chopra,Female,Finance,Accountant,56,61.76,85.88,4,72.72,44,4,7,No
243721,Inaaya  Chaudhari,Female,Marketing,SEO Specialist,97,87.67,94.07,4.1,74.2,39,4,0,No
919860,Trisha Krishna,Male,Finance,Accountant,78,61.28,84.62,4.9,81.03,38,3,16,No
905961,Hrishita Sarraf,Female,Sales,Account Manager,66,78.55,81.06,3.4,79.82,54,4.8,14,No
452755,Lakshit Karan,Male,Sales,Business Development,92,76.58,91.15,5,85.45,54,4.7,18,Yes
894052,Zeeshan Majumdar,Female,Sales,Account Manager,87,91.89,88.28,3.6,94.22,45,4.8,22,Yes
403969,Dhanush Venkataraman,Male,HR,HR Manager,92,60.73,80.12,4.6,79.88,51,5,17,Yes
567358,Saira Vala,Female,Sales,Business Development,90,85.64,92.05,4.8,75.91,49,4.2,22,Yes
816400,Vidur Gandhi,Male,Finance,Auditor,92,88.25,93.07,3.9,86.51,50,3.9,28,No
969538,Aniruddh Koshy,Male,IT,Software Engineer,84,92.59,86.11,4.5,75.69,36,4.7,21,No
547443,Miraya Warrior,Female,HR,Employee Relations,66,93.95,96.7,3.1,71.5,41,3.6,1,No
474974,Ira Das,Male,Sales,Business Development,86,63.96,79.03,4.1,91.1,37,3.2,9,No
922428,Prisha Gade,Male,Marketing,SEO Specialist,56,72.57,85.73,4.7,93.77,54,4.5,0,No
427532,Biju Yogi,Female,Marketing,SEO Specialist,55,92.3,86.8,3.7,95.28,51,4.5,6,No
577953,Emir Dhillon,Male,Sales,Account Manager,66,72.09,81.55,4.5,89.46,46,3.2,9,No
155063,Jivika Gera,Male,Finance,Auditor,87,85.44,90.17,4.3,89.51,53,4.6,25,Yes
468678,Ishaan Sankaran,Male,IT,Software Engineer,87,81.17,93.89,4.7,91.95,49,3.4,30,No
497122,Charvi Sachdev,Female,Marketing,Marketing Executive,87,83.01,83.4,4.3,71.45,53,3.9,23,No
357902,Dishani Seshadri,Male,Finance,Auditor,96,67.84,78.24,3.6,74.79,50,4.6,3,Yes
977477,Madhav Suri,Female,Marketing,Marketing Executive,60,82.33,82.16,3.2,70.2,40,4.8,6,No
689546,Emir Brahmbhatt,Male,HR,Recruitment Specialist,98,77.22,90.26,4.5,95.85,45,3.5,26,No
167558,Navya Saini,Male,IT,Cybersecurity Specialist,86,87.57,83.31,4.3,90.34,46,4.9,8,Yes
117098,Diya Dara,Male,Finance,Financial Analyst,50,68.33,87.34,3.7,98.85,38,3.5,22,No
852250,Farhan Sane,Female,Finance,Auditor,90,79.57,83.81,3.7,70.01,45,3.7,21,No
821875,Manjari Kakar,Male,HR,Recruitment Specialist,57,76.24,90.96,4.5,78.25,41,4.8,26,No
609080,Mannat Mane,Male,Marketing,SEO Specialist,54,68.82,88.11,3.9,86.39,47,4.3,10,No
540899,Jhanvi Korpal,Female,Finance,Financial Analyst,50,77.24,75.06,3.1,97.4,48,4.9,22,No
818984,Tejas Buch,Male,Finance,Financial Analyst,60,67.59,91.5,3.4,79.9,36,3.4,6,No
125355,Shaan Bhat,Female,Finance,Financial Analyst,58,76.85,92.07,5,96.65,42,3.9,25,No
286027,Bhamini Bhat,Female,Sales,Business Development,63,89.87,86.69,4.2,84.48,36,3.3,29,No
165030,Nehmat Wali,Male,HR,HR Manager,64,75.58,79.48,3.5,83.74,43,3.2,20,No
751118,Anvi Loke,Female,Finance,Accountant,96,73.97,99.89,4.3,80.52,36,3.2,6,No
273890,Umang Swaminathan,Male,Finance,Financial Analyst,52,71.44,99.41,4.2,89.38,46,3.7,28,No
600472,Azad Kota,Female,IT,Software Engineer,86,81.3,99.04,4.7,99.5,42,3.6,21,No
